Collaboration,Communication,Content,CriticalThinking,CreativityCuriosity,Confidence,Literacy,Math,TotalStrength,Profile Family
D,S,S,E,D,S,D,E,3,D
D,S,S,E,D,S,D,D,3,D
D,S,S,E,D,S,D,S,4,A
D,S,S,E,D,S,S,E,4,A
D,S,S,E,D,S,S,D,4,A
D,S,S,E,D,S,S,S,5,A
D,S,S,E,S,E,E,E,3,B
D,S,S,E,S,E,E,D,3,B
D,S,S,E,S,E,E,S,4,A
D,S,S,E,S,E,D,E,3,B
D,S,S,E,S,E,D,D,3,B
D,S,S,E,S,E,D,S,4,A
D,S,S,E,S,E,S,E,4,A
D,S,S,E,S,E,S,D,4,A
D,S,S,E,S,E,S,S,5,A
D,S,S,E,S,D,E,E,3,B
D,S,S,E,S,D,E,D,3,B
D,S,S,E,S,D,E,S,4,A
D,S,S,E,S,D,D,E,3,B
D,S,S,E,S,D,D,D,3,B
D,S,S,E,S,D,D,S,4,A
D,S,S,E,S,D,S,E,4,A
D,S,S,E,S,D,S,D,4,A
D,S,S,E,S,D,S,S,5,A
D,S,S,E,S,S,E,E,4,A
D,S,S,E,S,S,E,D,4,A
D,S,S,E,S,S,E,S,5,A
D,S,S,E,S,S,D,E,4,A
D,S,S,E,S,S,D,D,4,A
D,S,S,E,S,S,D,S,5,A
D,S,S,E,S,S,S,E,5,A
D,S,S,E,S,S,S,D,5,A
D,S,S,E,S,S,S,S,6,A
D,S,S,D,E,E,E,E,2,E
D,S,S,D,E,E,E,D,2,E
D,S,S,D,E,E,E,S,3,E
D,S,S,D,E,E,D,E,2,E
D,S,S,D,E,E,D,D,2,E
D,S,S,D,E,E,D,S,3,E
D,S,S,D,E,E,S,E,3,B
D,S,S,D,E,E,S,D,3,B
D,S,S,D,E,E,S,S,4,A
D,S,S,D,E,D,E,E,2,E
D,S,S,D,E,D,E,D,2,E
D,S,S,D,E,D,E,S,3,E
D,S,S,D,E,D,D,E,2,E
D,S,S,D,E,D,D,D,2,E
D,S,S,D,E,D,D,S,3,E
D,S,S,D,E,D,S,E,3,B
D,S,S,D,E,D,S,D,3,B
D,S,S,D,E,D,S,S,4,A
D,S,S,D,E,S,E,E,3,D
D,S,S,D,E,S,E,D,3,D
D,S,S,D,E,S,E,S,4,A
D,S,S,D,E,S,D,E,3,D
D,S,S,D,E,S,D,D,3,D
D,S,S,D,E,S,D,S,4,A
D,S,S,D,E,S,S,E,4,A
D,S,S,D,E,S,S,D,4,A
D,S,S,D,E,S,S,S,5,A
D,S,S,D,D,E,E,E,2,E
D,S,S,D,D,E,E,D,2,E
D,S,S,D,D,E,E,S,3,E
D,S,S,D,D,E,D,E,2,E
D,S,S,D,D,E,D,D,2,E
D,S,S,D,D,E,D,S,3,E
D,S,S,D,D,E,S,E,3,B
D,S,S,D,D,E,S,D,3,B
D,S,S,D,D,E,S,S,4,A
D,S,S,D,D,D,E,E,2,E
D,S,S,D,D,D,E,D,2,E
D,S,S,D,D,D,E,S,3,E
D,S,S,D,D,D,D,E,2,E
D,S,S,D,D,D,D,D,2,E
D,S,S,D,D,D,D,S,3,E
D,S,S,D,D,D,S,E,3,B
D,S,S,D,D,D,S,D,3,B
D,S,S,D,D,D,S,S,4,A
D,S,S,D,D,S,E,E,3,D
D,S,S,D,D,S,E,D,3,D
D,S,S,D,D,S,E,S,4,A
D,S,S,D,D,S,D,E,3,D
D,S,S,D,D,S,D,D,3,D
D,S,S,D,D,S,D,S,4,A
D,S,S,D,D,S,S,E,4,A
D,S,S,D,D,S,S,D,4,A
D,S,S,D,D,S,S,S,5,A
D,S,S,D,S,E,E,E,3,B
D,S,S,D,S,E,E,D,3,B
D,S,S,D,S,E,E,S,4,A
D,S,S,D,S,E,D,E,3,B
D,S,S,D,S,E,D,D,3,B
D,S,S,D,S,E,D,S,4,A
D,S,S,D,S,E,S,E,4,A
D,S,S,D,S,E,S,D,4,A
D,S,S,D,S,E,S,S,5,A
D,S,S,D,S,D,E,E,3,B
D,S,S,D,S,D,E,D,3,B
D,S,S,D,S,D,E,S,4,A
D,S,S,D,S,D,D,E,3,B
D,S,S,D,S,D,D,D,3,B
D,S,S,D,S,D,D,S,4,A
D,S,S,D,S,D,S,E,4,A
D,S,S,D,S,D,S,D,4,A
D,S,S,D,S,D,S,S,5,A
D,S,S,D,S,S,E,E,4,A
D,S,S,D,S,S,E,D,4,A
D,S,S,D,S,S,E,S,5,A
D,S,S,D,S,S,D,E,4,A
D,S,S,D,S,S,D,D,4,A
D,S,S,D,S,S,D,S,5,A
D,S,S,D,S,S,S,E,5,A
D,S,S,D,S,S,S,D,5,A
D,S,S,D,S,S,S,S,6,A
D,S,S,S,E,E,E,E,3,E
D,S,S,S,E,E,E,D,3,E
D,S,S,S,E,E,E,S,4,A
D,S,S,S,E,E,D,E,3,E
D,S,S,S,E,E,D,D,3,E
D,S,S,S,E,E,D,S,4,A
D,S,S,S,E,E,S,E,4,A
D,S,S,S,E,E,S,D,4,A
D,S,S,S,E,E,S,S,5,A
D,S,S,S,E,D,E,E,3,E
D,S,S,S,E,D,E,D,3,E
D,S,S,S,E,D,E,S,4,A
D,S,S,S,E,D,D,E,3,E
D,S,S,S,E,D,D,D,3,E
D,S,S,S,E,D,D,S,4,A
D,S,S,S,E,D,S,E,4,A
D,S,S,S,E,D,S,D,4,A
D,S,S,S,E,D,S,S,5,A
D,S,S,S,E,S,E,E,4,A
D,S,S,S,E,S,E,D,4,A
D,S,S,S,E,S,E,S,5,A
D,S,S,S,E,S,D,E,4,A
D,S,S,S,E,S,D,D,4,A
D,S,S,S,E,S,D,S,5,A
D,S,S,S,E,S,S,E,5,A
D,S,S,S,E,S,S,D,5,A
D,S,S,S,E,S,S,S,6,A
D,S,S,S,D,E,E,E,3,E
D,S,S,S,D,E,E,D,3,E
D,S,S,S,D,E,E,S,4,A
D,S,S,S,D,E,D,E,3,E
D,S,S,S,D,E,D,D,3,E
D,S,S,S,D,E,D,S,4,A
D,S,S,S,D,E,S,E,4,A
D,S,S,S,D,E,S,D,4,A
D,S,S,S,D,E,S,S,5,A
D,S,S,S,D,D,E,E,3,E
D,S,S,S,D,D,E,D,3,E
D,S,S,S,D,D,E,S,4,A
D,S,S,S,D,D,D,E,3,E
D,S,S,S,D,D,D,D,3,E
D,S,S,S,D,D,D,S,4,A
D,S,S,S,D,D,S,E,4,A
D,S,S,S,D,D,S,D,4,A
D,S,S,S,D,D,S,S,5,A
D,S,S,S,D,S,E,E,4,A
D,S,S,S,D,S,E,D,4,A
D,S,S,S,D,S,E,S,5,A
D,S,S,S,D,S,D,E,4,A
D,S,S,S,D,S,D,D,4,A
D,S,S,S,D,S,D,S,5,A
D,S,S,S,D,S,S,E,5,A
D,S,S,S,D,S,S,D,5,A
D,S,S,S,D,S,S,S,6,A
D,S,S,S,S,E,E,E,4,A
D,S,S,S,S,E,E,D,4,A
D,S,S,S,S,E,E,S,5,A
D,S,S,S,S,E,D,E,4,A
D,S,S,S,S,E,D,D,4,A
D,S,S,S,S,E,D,S,5,A
D,S,S,S,S,E,S,E,5,A
D,S,S,S,S,E,S,D,5,A
D,S,S,S,S,E,S,S,6,A
D,S,S,S,S,D,E,E,4,A
D,S,S,S,S,D,E,D,4,A
D,S,S,S,S,D,E,S,5,A
D,S,S,S,S,D,D,E,4,A
D,S,S,S,S,D,D,D,4,A
D,S,S,S,S,D,D,S,5,A
D,S,S,S,S,D,S,E,5,A
D,S,S,S,S,D,S,D,5,A
D,S,S,S,S,D,S,S,6,A
D,S,S,S,S,S,E,E,5,A
D,S,S,S,S,S,E,D,5,A
D,S,S,S,S,S,E,S,6,A
D,S,S,S,S,S,D,E,5,A
D,S,S,S,S,S,D,D,5,A
D,S,S,S,S,S,D,S,6,A
D,S,S,S,S,S,S,E,6,A
D,S,S,S,S,S,S,D,6,A
D,S,S,S,S,S,S,S,7,A
S,E,E,E,E,E,E,E,1,D
S,E,E,E,E,E,E,D,1,D
S,E,E,E,E,E,E,S,2,C
S,E,E,E,E,E,D,E,1,D
S,E,E,E,E,E,D,D,1,D
S,E,E,E,E,E,D,S,2,C
S,E,E,E,E,E,S,E,2,D
S,E,E,E,E,E,S,D,2,D
S,E,E,E,E,E,S,S,3,C
S,E,E,E,E,D,E,E,1,D
S,E,E,E,E,D,E,D,1,D
S,E,E,E,E,D,E,S,2,C
S,E,E,E,E,D,D,E,1,D
S,E,E,E,E,D,D,D,1,D
S,E,E,E,E,D,D,S,2,C
S,E,E,E,E,D,S,E,2,D
S,E,E,E,E,D,S,D,2,D
S,E,E,E,E,D,S,S,3,C
S,E,E,E,E,S,E,E,2,D
S,E,E,E,E,S,E,D,2,D
S,E,E,E,E,S,E,S,3,C
S,E,E,E,E,S,D,E,2,D
S,E,E,E,E,S,D,D,2,D
S,E,E,E,E,S,D,S,3,C
S,E,E,E,E,S,S,E,3,D
S,E,E,E,E,S,S,D,3,D
S,E,E,E,E,S,S,S,4,A
S,E,E,E,D,E,E,E,1,D
S,E,E,E,D,E,E,D,1,D
S,E,E,E,D,E,E,S,2,C
S,E,E,E,D,E,D,E,1,D
S,E,E,E,D,E,D,D,1,D
S,E,E,E,D,E,D,S,2,C
S,E,E,E,D,E,S,E,2,D
S,E,E,E,D,E,S,D,2,D
S,E,E,E,D,E,S,S,3,C
S,E,E,E,D,D,E,E,1,D
S,E,E,E,D,D,E,D,1,D
S,E,E,E,D,D,E,S,2,C
S,E,E,E,D,D,D,E,1,D
S,E,E,E,D,D,D,D,1,D
S,E,E,E,D,D,D,S,2,C
S,E,E,E,D,D,S,E,2,D
S,E,E,E,D,D,S,D,2,D
S,E,E,E,D,D,S,S,3,C
S,E,E,E,D,S,E,E,2,D
S,E,E,E,D,S,E,D,2,D
S,E,E,E,D,S,E,S,3,C
S,E,E,E,D,S,D,E,2,D
S,E,E,E,D,S,D,D,2,D
S,E,E,E,D,S,D,S,3,C
S,E,E,E,D,S,S,E,3,D
S,E,E,E,D,S,S,D,3,D
S,E,E,E,D,S,S,S,4,A
S,E,E,E,S,E,E,E,2,D
S,E,E,E,S,E,E,D,2,D
S,E,E,E,S,E,E,S,3,C
S,E,E,E,S,E,D,E,2,D
S,E,E,E,S,E,D,D,2,D
S,E,E,E,S,E,D,S,3,C
S,E,E,E,S,E,S,E,3,B
S,E,E,E,S,E,S,D,3,B
S,E,E,E,S,E,S,S,4,A
S,E,E,E,S,D,E,E,2,D
S,E,E,E,S,D,E,D,2,D
S,E,E,E,S,D,E,S,3,C
S,E,E,E,S,D,D,E,2,D
S,E,E,E,S,D,D,D,2,D
S,E,E,E,S,D,D,S,3,C
S,E,E,E,S,D,S,E,3,B
S,E,E,E,S,D,S,D,3,B
S,E,E,E,S,D,S,S,4,A
S,E,E,E,S,S,E,E,3,D
S,E,E,E,S,S,E,D,3,D
S,E,E,E,S,S,E,S,4,A
S,E,E,E,S,S,D,E,3,D
S,E,E,E,S,S,D,D,3,D
S,E,E,E,S,S,D,S,4,A
S,E,E,E,S,S,S,E,4,A
S,E,E,E,S,S,S,D,4,A
S,E,E,E,S,S,S,S,5,A
S,E,E,D,E,E,E,E,1,D
S,E,E,D,E,E,E,D,1,D
S,E,E,D,E,E,E,S,2,C
S,E,E,D,E,E,D,E,1,D
S,E,E,D,E,E,D,D,1,D
S,E,E,D,E,E,D,S,2,C
S,E,E,D,E,E,S,E,2,D
S,E,E,D,E,E,S,D,2,D
S,E,E,D,E,E,S,S,3,C
S,E,E,D,E,D,E,E,1,D
S,E,E,D,E,D,E,D,1,D
S,E,E,D,E,D,E,S,2,C
S,E,E,D,E,D,D,E,1,D
S,E,E,D,E,D,D,D,1,D
S,E,E,D,E,D,D,S,2,C
S,E,E,D,E,D,S,E,2,D
S,E,E,D,E,D,S,D,2,D
S,E,E,D,E,D,S,S,3,C
S,E,E,D,E,S,E,E,2,D
S,E,E,D,E,S,E,D,2,D
S,E,E,D,E,S,E,S,3,C
S,E,E,D,E,S,D,E,2,D
S,E,E,D,E,S,D,D,2,D
S,E,E,D,E,S,D,S,3,C
S,E,E,D,E,S,S,E,3,D
S,E,E,D,E,S,S,D,3,D
S,E,E,D,E,S,S,S,4,A
S,E,E,D,D,E,E,E,1,D
S,E,E,D,D,E,E,D,1,D
S,E,E,D,D,E,E,S,2,C
S,E,E,D,D,E,D,E,1,D
S,E,E,D,D,E,D,D,1,D
S,E,E,D,D,E,D,S,2,C
S,E,E,D,D,E,S,E,2,D
S,E,E,D,D,E,S,D,2,D
S,E,E,D,D,E,S,S,3,C
S,E,E,D,D,D,E,E,1,D
S,E,E,D,D,D,E,D,1,D
S,E,E,D,D,D,E,S,2,C
S,E,E,D,D,D,D,E,1,D
S,E,E,D,D,D,D,D,1,D
S,E,E,D,D,D,D,S,2,C
S,E,E,D,D,D,S,E,2,D
S,E,E,D,D,D,S,D,2,D
S,E,E,D,D,D,S,S,3,C
S,E,E,D,D,S,E,E,2,D
S,E,E,D,D,S,E,D,2,D
S,E,E,D,D,S,E,S,3,C
S,E,E,D,D,S,D,E,2,D
S,E,E,D,D,S,D,D,2,D
S,E,E,D,D,S,D,S,3,C
S,E,E,D,D,S,S,E,3,D
S,E,E,D,D,S,S,D,3,D
S,E,E,D,D,S,S,S,4,A
S,E,E,D,S,E,E,E,2,D
S,E,E,D,S,E,E,D,2,D
S,E,E,D,S,E,E,S,3,C
S,E,E,D,S,E,D,E,2,D
S,E,E,D,S,E,D,D,2,D
S,E,E,D,S,E,D,S,3,C
S,E,E,D,S,E,S,E,3,B
S,E,E,D,S,E,S,D,3,B
S,E,E,D,S,E,S,S,4,A
S,E,E,D,S,D,E,E,2,D
S,E,E,D,S,D,E,D,2,D
S,E,E,D,S,D,E,S,3,C
S,E,E,D,S,D,D,E,2,D
S,E,E,D,S,D,D,D,2,D
S,E,E,D,S,D,D,S,3,C
S,E,E,D,S,D,S,E,3,B
S,E,E,D,S,D,S,D,3,B
S,E,E,D,S,D,S,S,4,A
S,E,E,D,S,S,E,E,3,D
S,E,E,D,S,S,E,D,3,D
S,E,E,D,S,S,E,S,4,A
S,E,E,D,S,S,D,E,3,D
S,E,E,D,S,S,D,D,3,D
S,E,E,D,S,S,D,S,4,A
S,E,E,D,S,S,S,E,4,A
S,E,E,D,S,S,S,D,4,A
S,E,E,D,S,S,S,S,5,A
S,E,E,S,E,E,E,E,2,C
S,E,E,S,E,E,E,D,2,C
S,E,E,S,E,E,E,S,3,C
S,E,E,S,E,E,D,E,2,C
S,E,E,S,E,E,D,D,2,C
S,E,E,S,E,E,D,S,3,C
S,E,E,S,E,E,S,E,3,C
S,E,E,S,E,E,S,D,3,C
S,E,E,S,E,E,S,S,4,A
S,E,E,S,E,D,E,E,2,C
S,E,E,S,E,D,E,D,2,C
S,E,E,S,E,D,E,S,3,C
S,E,E,S,E,D,D,E,2,C
S,E,E,S,E,D,D,D,2,C
S,E,E,S,E,D,D,S,3,C
S,E,E,S,E,D,S,E,3,C
S,E,E,S,E,D,S,D,3,C
S,E,E,S,E,D,S,S,4,A
S,E,E,S,E,S,E,E,3,C
S,E,E,S,E,S,E,D,3,C
S,E,E,S,E,S,E,S,4,A
S,E,E,S,E,S,D,E,3,C
S,E,E,S,E,S,D,D,3,C
S,E,E,S,E,S,D,S,4,A
S,E,E,S,E,S,S,E,4,A
S,E,E,S,E,S,S,D,4,A
S,E,E,S,E,S,S,S,5,A
S,E,E,S,D,E,E,E,2,C
S,E,E,S,D,E,E,D,2,C
S,E,E,S,D,E,E,S,3,C
S,E,E,S,D,E,D,E,2,C
S,E,E,S,D,E,D,D,2,C
S,E,E,S,D,E,D,S,3,C
S,E,E,S,D,E,S,E,3,C
S,E,E,S,D,E,S,D,3,C
S,E,E,S,D,E,S,S,4,A
S,E,E,S,D,D,E,E,2,C
S,E,E,S,D,D,E,D,2,C
S,E,E,S,D,D,E,S,3,C
S,E,E,S,D,D,D,E,2,C
S,E,E,S,D,D,D,D,2,C
S,E,E,S,D,D,D,S,3,C
S,E,E,S,D,D,S,E,3,C
S,E,E,S,D,D,S,D,3,C
S,E,E,S,D,D,S,S,4,A
S,E,E,S,D,S,E,E,3,C
S,E,E,S,D,S,E,D,3,C
S,E,E,S,D,S,E,S,4,A
S,E,E,S,D,S,D,E,3,C
S,E,E,S,D,S,D,D,3,C
S,E,E,S,D,S,D,S,4,A
S,E,E,S,D,S,S,E,4,A
S,E,E,S,D,S,S,D,4,A
S,E,E,S,D,S,S,S,5,A
S,E,E,S,S,E,E,E,3,C
S,E,E,S,S,E,E,D,3,C
S,E,E,S,S,E,E,S,4,A
S,E,E,S,S,E,D,E,3,C
S,E,E,S,S,E,D,D,3,C
S,E,E,S,S,E,D,S,4,A
S,E,E,S,S,E,S,E,4,A
S,E,E,S,S,E,S,D,4,A
S,E,E,S,S,E,S,S,5,A
S,E,E,S,S,D,E,E,3,C
S,E,E,S,S,D,E,D,3,C
S,E,E,S,S,D,E,S,4,A
S,E,E,S,S,D,D,E,3,C
S,E,E,S,S,D,D,D,3,C
S,E,E,S,S,D,D,S,4,A
S,E,E,S,S,D,S,E,4,A
S,E,E,S,S,D,S,D,4,A
S,E,E,S,S,D,S,S,5,A
S,E,E,S,S,S,E,E,4,A
S,E,E,S,S,S,E,D,4,A
S,E,E,S,S,S,E,S,5,A
S,E,E,S,S,S,D,E,4,A
S,E,E,S,S,S,D,D,4,A
S,E,E,S,S,S,D,S,5,A
S,E,E,S,S,S,S,E,5,A
S,E,E,S,S,S,S,D,5,A
S,E,E,S,S,S,S,S,6,A
S,E,D,E,E,E,E,E,1,D
S,E,D,E,E,E,E,D,1,D
S,E,D,E,E,E,E,S,2,C
S,E,D,E,E,E,D,E,1,D
S,E,D,E,E,E,D,D,1,D
S,E,D,E,E,E,D,S,2,C
S,E,D,E,E,E,S,E,2,D
S,E,D,E,E,E,S,D,2,D
S,E,D,E,E,E,S,S,3,C
S,E,D,E,E,D,E,E,1,D
S,E,D,E,E,D,E,D,1,D
S,E,D,E,E,D,E,S,2,C
S,E,D,E,E,D,D,E,1,D
S,E,D,E,E,D,D,D,1,D
S,E,D,E,E,D,D,S,2,C
S,E,D,E,E,D,S,E,2,D
S,E,D,E,E,D,S,D,2,D
S,E,D,E,E,D,S,S,3,C
S,E,D,E,E,S,E,E,2,D
S,E,D,E,E,S,E,D,2,D
S,E,D,E,E,S,E,S,3,C
S,E,D,E,E,S,D,E,2,D
S,E,D,E,E,S,D,D,2,D
S,E,D,E,E,S,D,S,3,C
S,E,D,E,E,S,S,E,3,D
S,E,D,E,E,S,S,D,3,D
S,E,D,E,E,S,S,S,4,A
S,E,D,E,D,E,E,E,1,D
S,E,D,E,D,E,E,D,1,D
S,E,D,E,D,E,E,S,2,C
S,E,D,E,D,E,D,E,1,D
S,E,D,E,D,E,D,D,1,D
S,E,D,E,D,E,D,S,2,C
S,E,D,E,D,E,S,E,2,D
S,E,D,E,D,E,S,D,2,D
S,E,D,E,D,E,S,S,3,C
S,E,D,E,D,D,E,E,1,D
S,E,D,E,D,D,E,D,1,D
S,E,D,E,D,D,E,S,2,C
S,E,D,E,D,D,D,E,1,D
S,E,D,E,D,D,D,D,1,D
S,E,D,E,D,D,D,S,2,C
S,E,D,E,D,D,S,E,2,D
S,E,D,E,D,D,S,D,2,D
S,E,D,E,D,D,S,S,3,C
S,E,D,E,D,S,E,E,2,D
S,E,D,E,D,S,E,D,2,D
S,E,D,E,D,S,E,S,3,C
S,E,D,E,D,S,D,E,2,D
S,E,D,E,D,S,D,D,2,D
S,E,D,E,D,S,D,S,3,C
S,E,D,E,D,S,S,E,3,D
S,E,D,E,D,S,S,D,3,D
S,E,D,E,D,S,S,S,4,A
S,E,D,E,S,E,E,E,2,D
S,E,D,E,S,E,E,D,2,D
S,E,D,E,S,E,E,S,3,C
S,E,D,E,S,E,D,E,2,D
S,E,D,E,S,E,D,D,2,D
S,E,D,E,S,E,D,S,3,C
S,E,D,E,S,E,S,E,3,B
S,E,D,E,S,E,S,D,3,B
S,E,D,E,S,E,S,S,4,A
S,E,D,E,S,D,E,E,2,D
S,E,D,E,S,D,E,D,2,D
S,E,D,E,S,D,E,S,3,C
S,E,D,E,S,D,D,E,2,D
S,E,D,E,S,D,D,D,2,D
S,E,D,E,S,D,D,S,3,C
S,E,D,E,S,D,S,E,3,B
S,E,D,E,S,D,S,D,3,B
S,E,D,E,S,D,S,S,4,A
S,E,D,E,S,S,E,E,3,D
S,E,D,E,S,S,E,D,3,D
S,E,D,E,S,S,E,S,4,A
S,E,D,E,S,S,D,E,3,D
S,E,D,E,S,S,D,D,3,D
S,E,D,E,S,S,D,S,4,A
S,E,D,E,S,S,S,E,4,A
S,E,D,E,S,S,S,D,4,A
S,E,D,E,S,S,S,S,5,A
S,E,D,D,E,E,E,E,1,D
S,E,D,D,E,E,E,D,1,D
S,E,D,D,E,E,E,S,2,C
S,E,D,D,E,E,D,E,1,D
S,E,D,D,E,E,D,D,1,D
S,E,D,D,E,E,D,S,2,C
S,E,D,D,E,E,S,E,2,D
S,E,D,D,E,E,S,D,2,D
S,E,D,D,E,E,S,S,3,C
S,E,D,D,E,D,E,E,1,D
S,E,D,D,E,D,E,D,1,D
S,E,D,D,E,D,E,S,2,C
S,E,D,D,E,D,D,E,1,D
S,E,D,D,E,D,D,D,1,D
S,E,D,D,E,D,D,S,2,C
S,E,D,D,E,D,S,E,2,D
S,E,D,D,E,D,S,D,2,D
S,E,D,D,E,D,S,S,3,C
S,E,D,D,E,S,E,E,2,D
S,E,D,D,E,S,E,D,2,D
S,E,D,D,E,S,E,S,3,C
S,E,D,D,E,S,D,E,2,D
S,E,D,D,E,S,D,D,2,D
S,E,D,D,E,S,D,S,3,C
S,E,D,D,E,S,S,E,3,D
S,E,D,D,E,S,S,D,3,D
S,E,D,D,E,S,S,S,4,A
S,E,D,D,D,E,E,E,1,D
S,E,D,D,D,E,E,D,1,D
S,E,D,D,D,E,E,S,2,C
S,E,D,D,D,E,D,E,1,D
S,E,D,D,D,E,D,D,1,D
S,E,D,D,D,E,D,S,2,C
S,E,D,D,D,E,S,E,2,D
S,E,D,D,D,E,S,D,2,D
S,E,D,D,D,E,S,S,3,C
S,E,D,D,D,D,E,E,1,D
S,E,D,D,D,D,E,D,1,D
S,E,D,D,D,D,E,S,2,C
S,E,D,D,D,D,D,E,1,D
S,E,D,D,D,D,D,D,1,D
S,E,D,D,D,D,D,S,2,C
S,E,D,D,D,D,S,E,2,D
S,E,D,D,D,D,S,D,2,D
S,E,D,D,D,D,S,S,3,C
S,E,D,D,D,S,E,E,2,D
S,E,D,D,D,S,E,D,2,D
S,E,D,D,D,S,E,S,3,C
S,E,D,D,D,S,D,E,2,D
S,E,D,D,D,S,D,D,2,D
S,E,D,D,D,S,D,S,3,C
S,E,D,D,D,S,S,E,3,D
S,E,D,D,D,S,S,D,3,D
S,E,D,D,D,S,S,S,4,A
S,E,D,D,S,E,E,E,2,D
S,E,D,D,S,E,E,D,2,D
S,E,D,D,S,E,E,S,3,C
S,E,D,D,S,E,D,E,2,D
S,E,D,D,S,E,D,D,2,D
S,E,D,D,S,E,D,S,3,C
S,E,D,D,S,E,S,E,3,B
S,E,D,D,S,E,S,D,3,B
S,E,D,D,S,E,S,S,4,A
S,E,D,D,S,D,E,E,2,D
S,E,D,D,S,D,E,D,2,D
S,E,D,D,S,D,E,S,3,C
S,E,D,D,S,D,D,E,2,D
S,E,D,D,S,D,D,D,2,D
S,E,D,D,S,D,D,S,3,C
S,E,D,D,S,D,S,E,3,B
S,E,D,D,S,D,S,D,3,B
S,E,D,D,S,D,S,S,4,A
S,E,D,D,S,S,E,E,3,D
S,E,D,D,S,S,E,D,3,D
S,E,D,D,S,S,E,S,4,A
S,E,D,D,S,S,D,E,3,D
S,E,D,D,S,S,D,D,3,D
S,E,D,D,S,S,D,S,4,A
S,E,D,D,S,S,S,E,4,A
S,E,D,D,S,S,S,D,4,A
S,E,D,D,S,S,S,S,5,A
S,E,D,S,E,E,E,E,2,C
S,E,D,S,E,E,E,D,2,C
S,E,D,S,E,E,E,S,3,C
S,E,D,S,E,E,D,E,2,C
S,E,D,S,E,E,D,D,2,C
S,E,D,S,E,E,D,S,3,C
S,E,D,S,E,E,S,E,3,C
S,E,D,S,E,E,S,D,3,C
S,E,D,S,E,E,S,S,4,A
S,E,D,S,E,D,E,E,2,C
S,E,D,S,E,D,E,D,2,C
S,E,D,S,E,D,E,S,3,C
S,E,D,S,E,D,D,E,2,C
S,E,D,S,E,D,D,D,2,C
S,E,D,S,E,D,D,S,3,C
S,E,D,S,E,D,S,E,3,C
S,E,D,S,E,D,S,D,3,C
S,E,D,S,E,D,S,S,4,A
S,E,D,S,E,S,E,E,3,C
S,E,D,S,E,S,E,D,3,C
S,E,D,S,E,S,E,S,4,A
S,E,D,S,E,S,D,E,3,C
S,E,D,S,E,S,D,D,3,C
S,E,D,S,E,S,D,S,4,A
S,E,D,S,E,S,S,E,4,A
S,E,D,S,E,S,S,D,4,A
S,E,D,S,E,S,S,S,5,A
S,E,D,S,D,E,E,E,2,C
S,E,D,S,D,E,E,D,2,C
S,E,D,S,D,E,E,S,3,C
S,E,D,S,D,E,D,E,2,C
S,E,D,S,D,E,D,D,2,C
S,E,D,S,D,E,D,S,3,C
S,E,D,S,D,E,S,E,3,C
S,E,D,S,D,E,S,D,3,C
S,E,D,S,D,E,S,S,4,A
S,E,D,S,D,D,E,E,2,C
S,E,D,S,D,D,E,D,2,C
S,E,D,S,D,D,E,S,3,C
S,E,D,S,D,D,D,E,2,C
S,E,D,S,D,D,D,D,2,C
S,E,D,S,D,D,D,S,3,C
S,E,D,S,D,D,S,E,3,C
S,E,D,S,D,D,S,D,3,C
S,E,D,S,D,D,S,S,4,A
S,E,D,S,D,S,E,E,3,C
S,E,D,S,D,S,E,D,3,C
S,E,D,S,D,S,E,S,4,A
S,E,D,S,D,S,D,E,3,C
S,E,D,S,D,S,D,D,3,C
S,E,D,S,D,S,D,S,4,A
S,E,D,S,D,S,S,E,4,A
S,E,D,S,D,S,S,D,4,A
S,E,D,S,D,S,S,S,5,A
S,E,D,S,S,E,E,E,3,C
S,E,D,S,S,E,E,D,3,C
S,E,D,S,S,E,E,S,4,A
S,E,D,S,S,E,D,E,3,C
S,E,D,S,S,E,D,D,3,C
S,E,D,S,S,E,D,S,4,A
S,E,D,S,S,E,S,E,4,A
S,E,D,S,S,E,S,D,4,A
S,E,D,S,S,E,S,S,5,A
S,E,D,S,S,D,E,E,3,C
S,E,D,S,S,D,E,D,3,C
S,E,D,S,S,D,E,S,4,A
S,E,D,S,S,D,D,E,3,C
S,E,D,S,S,D,D,D,3,C
S,E,D,S,S,D,D,S,4,A
S,E,D,S,S,D,S,E,4,A
S,E,D,S,S,D,S,D,4,A
S,E,D,S,S,D,S,S,5,A
S,E,D,S,S,S,E,E,4,A
S,E,D,S,S,S,E,D,4,A
S,E,D,S,S,S,E,S,5,A
S,E,D,S,S,S,D,E,4,A
S,E,D,S,S,S,D,D,4,A
S,E,D,S,S,S,D,S,5,A
S,E,D,S,S,S,S,E,5,A
S,E,D,S,S,S,S,D,5,A
S,E,D,S,S,S,S,S,6,A
S,E,S,E,E,E,E,E,2,D
S,E,S,E,E,E,E,D,2,D
S,E,S,E,E,E,E,S,3,C
S,E,S,E,E,E,D,E,2,D
S,E,S,E,E,E,D,D,2,D
S,E,S,E,E,E,D,S,3,C
S,E,S,E,E,E,S,E,3,D
S,E,S,E,E,E,S,D,3,D
S,E,S,E,E,E,S,S,4,A
S,E,S,E,E,D,E,E,2,D
S,E,S,E,E,D,E,D,2,D
S,E,S,E,E,D,E,S,3,C
S,E,S,E,E,D,D,E,2,D
S,E,S,E,E,D,D,D,2,D
S,E,S,E,E,D,D,S,3,C
S,E,S,E,E,D,S,E,3,D
